Node;GeneratorType;Period;genInstalledCap_MW;;;;
Denmark;Bio10cofiringCCS;2045-2050;0.004809385;;;;
Denmark;Bio10cofiringCCS;2050-2055;0.041355352;;;;
Denmark;Bio10cofiringCCS;2055-2060;0.041356523;;;;
Estonia;Bio10cofiringCCS;2020-2025;0.000158235;;;;
Estonia;Bio10cofiringCCS;2025-2030;0.00031057;;;;
Estonia;Bio10cofiringCCS;2030-2035;0.000369087;;;;
Estonia;Bio10cofiringCCS;2035-2040;486.5919052;;;;
Estonia;Bio10cofiringCCS;2040-2045;486.5919531;;;;
Estonia;Bio10cofiringCCS;2045-2050;486.5919701;;;;
Estonia;Bio10cofiringCCS;2050-2055;486.5919829;;;;
Estonia;Bio10cofiringCCS;2055-2060;486.5919831;;;;
Spain;Bio10cofiringCCS;2020-2025;0.000159488;;;;
Spain;Bio10cofiringCCS;2025-2030;0.0002712;;;;
Spain;Bio10cofiringCCS;2030-2035;0.000332285;;;;
Spain;Bio10cofiringCCS;2035-2040;0.002194269;;;;
Spain;Bio10cofiringCCS;2040-2045;0.016831262;;;;
Spain;Bio10cofiringCCS;2045-2050;5264.182029;;;;
Spain;Bio10cofiringCCS;2050-2055;10253.92746;;;;
Spain;Bio10cofiringCCS;2055-2060;10253.92747;;;;
Finland;Bio10cofiringCCS;2020-2025;0.000152288;;;;
Finland;Bio10cofiringCCS;2025-2030;0.000245291;;;;
Finland;Bio10cofiringCCS;2030-2035;0.000304603;;;;
Finland;Bio10cofiringCCS;2035-2040;1097.246568;;;;
Finland;Bio10cofiringCCS;2040-2045;6152.260098;;;;
Finland;Bio10cofiringCCS;2045-2050;6152.260108;;;;
Finland;Bio10cofiringCCS;2050-2055;10588.61873;;;;
Finland;Bio10cofiringCCS;2055-2060;10588.61874;;;;
France;Bio10cofiringCCS;2020-2025;0.00013224;;;;
France;Bio10cofiringCCS;2025-2030;0.000248674;;;;
France;Bio10cofiringCCS;2030-2035;0.000310458;;;;
France;Bio10cofiringCCS;2035-2040;0.001846356;;;;
France;Bio10cofiringCCS;2040-2045;3455.899217;;;;
France;Bio10cofiringCCS;2045-2050;3455.899373;;;;
France;Bio10cofiringCCS;2050-2055;14809.91117;;;;
France;Bio10cofiringCCS;2055-2060;14809.91117;;;;
GreatBrit.;Bio10cofiringCCS;2020-2025;0.000147569;;;;
GreatBrit.;Bio10cofiringCCS;2025-2030;0.000275164;;;;
GreatBrit.;Bio10cofiringCCS;2030-2035;0.000370039;;;;
GreatBrit.;Bio10cofiringCCS;2035-2040;8682.679488;;;;
GreatBrit.;Bio10cofiringCCS;2040-2045;30040.78438;;;;
GreatBrit.;Bio10cofiringCCS;2045-2050;30040.78439;;;;
GreatBrit.;Bio10cofiringCCS;2050-2055;32595.49576;;;;
GreatBrit.;Bio10cofiringCCS;2055-2060;32595.49581;;;;
Greece;Bio10cofiringCCS;2020-2025;0;;;;
Greece;Bio10cofiringCCS;2025-2030;0;;;;
Greece;Bio10cofiringCCS;2030-2035;0;;;;
Greece;Bio10cofiringCCS;2035-2040;0;;;;
Greece;Bio10cofiringCCS;2040-2045;0;;;;
Greece;Bio10cofiringCCS;2045-2050;0;;;;
Greece;Bio10cofiringCCS;2050-2055;0;;;;
Greece;Bio10cofiringCCS;2055-2060;0;;;;
Croatia;Bio10cofiringCCS;2020-2025;0.000144281;;;;
Croatia;Bio10cofiringCCS;2025-2030;0.000264178;;;;
Croatia;Bio10cofiringCCS;2030-2035;0.000337688;;;;
Croatia;Bio10cofiringCCS;2035-2040;0.003688728;;;;
Croatia;Bio10cofiringCCS;2040-2045;0.007842424;;;;
Croatia;Bio10cofiringCCS;2045-2050;0.007905252;;;;
Croatia;Bio10cofiringCCS;2050-2055;521.2076925;;;;
Croatia;Bio10cofiringCCS;2055-2060;521.207695;;;;
Hungary;Bio10cofiringCCS;2020-2025;0.00014175;;;;
Hungary;Bio10cofiringCCS;2025-2030;0.000234823;;;;
Hungary;Bio10cofiringCCS;2030-2035;0.000312691;;;;
Hungary;Bio10cofiringCCS;2035-2040;0.001435924;;;;
Hungary;Bio10cofiringCCS;2040-2045;0.002769385;;;;
Hungary;Bio10cofiringCCS;2045-2050;0.002828496;;;;
Hungary;Bio10cofiringCCS;2050-2055;783.8041791;;;;
Hungary;Bio10cofiringCCS;2055-2060;783.8041807;;;;
Ireland;Bio10cofiringCCS;2020-2025;0.000137886;;;;
Ireland;Bio10cofiringCCS;2025-2030;0.000269272;;;;
Ireland;Bio10cofiringCCS;2030-2035;0.00030787;;;;
Ireland;Bio10cofiringCCS;2035-2040;0.001597527;;;;
Ireland;Bio10cofiringCCS;2040-2045;0.003562513;;;;
Ireland;Bio10cofiringCCS;2045-2050;2323.17005;;;;
Ireland;Bio10cofiringCCS;2050-2055;3428.799737;;;;
Ireland;Bio10cofiringCCS;2055-2060;3428.799739;;;;
Italy;Bio10cofiringCCS;2020-2025;0.000183787;;;;
Italy;Bio10cofiringCCS;2025-2030;0.000288142;;;;
Italy;Bio10cofiringCCS;2030-2035;0.000395418;;;;
Italy;Bio10cofiringCCS;2035-2040;17744.07889;;;;
Italy;Bio10cofiringCCS;2040-2045;38489.87269;;;;
Italy;Bio10cofiringCCS;2045-2050;39214.80604;;;;
Italy;Bio10cofiringCCS;2050-2055;51573.43429;;;;
Italy;Bio10cofiringCCS;2055-2060;51573.43431;;;;
Lithuania;Bio10cofiringCCS;2020-2025;0;;;;
Lithuania;Bio10cofiringCCS;2025-2030;0;;;;
Lithuania;Bio10cofiringCCS;2030-2035;0;;;;
Lithuania;Bio10cofiringCCS;2035-2040;0;;;;
Lithuania;Bio10cofiringCCS;2040-2045;0;;;;
Lithuania;Bio10cofiringCCS;2045-2050;0;;;;
Lithuania;Bio10cofiringCCS;2050-2055;0;;;;
Lithuania;Bio10cofiringCCS;2055-2060;0;;;;
Luxemb.;Bio10cofiringCCS;2020-2025;0;;;;
Luxemb.;Bio10cofiringCCS;2025-2030;0;;;;
Luxemb.;Bio10cofiringCCS;2030-2035;0;;;;
Luxemb.;Bio10cofiringCCS;2035-2040;0;;;;
Luxemb.;Bio10cofiringCCS;2040-2045;0;;;;
Luxemb.;Bio10cofiringCCS;2045-2050;0;;;;
Luxemb.;Bio10cofiringCCS;2050-2055;0;;;;
Luxemb.;Bio10cofiringCCS;2055-2060;0;;;;
Latvia;Bio10cofiringCCS;2020-2025;0.000148826;;;;
Latvia;Bio10cofiringCCS;2025-2030;0.000274598;;;;
Latvia;Bio10cofiringCCS;2030-2035;0.000374218;;;;
Latvia;Bio10cofiringCCS;2035-2040;590.5384834;;;;
Latvia;Bio10cofiringCCS;2040-2045;980.1364055;;;;
Latvia;Bio10cofiringCCS;2045-2050;980.1364245;;;;
Latvia;Bio10cofiringCCS;2050-2055;1067.1233;;;;
Latvia;Bio10cofiringCCS;2055-2060;1067.123301;;;;
Netherlands;Bio10cofiringCCS;2020-2025;0.000140411;;;;
Netherlands;Bio10cofiringCCS;2025-2030;0.000302424;;;;
Netherlands;Bio10cofiringCCS;2030-2035;0.000446468;;;;
Netherlands;Bio10cofiringCCS;2035-2040;12634.1252;;;;
Netherlands;Bio10cofiringCCS;2040-2045;26916.4391;;;;
Netherlands;Bio10cofiringCCS;2045-2050;26916.43913;;;;
Netherlands;Bio10cofiringCCS;2050-2055;37056.95321;;;;
Netherlands;Bio10cofiringCCS;2055-2060;37056.95329;;;;
Poland;Bio10cofiringCCS;2020-2025;0.000118116;;;;
Poland;Bio10cofiringCCS;2025-2030;0.000242922;;;;
Poland;Bio10cofiringCCS;2030-2035;0.000322742;;;;
Poland;Bio10cofiringCCS;2035-2040;0.003158149;;;;
Poland;Bio10cofiringCCS;2040-2045;0.004235219;;;;
Poland;Bio10cofiringCCS;2045-2050;0.007757342;;;;
Poland;Bio10cofiringCCS;2050-2055;0.012367587;;;;
Poland;Bio10cofiringCCS;2055-2060;0.01237188;;;;
Portugal;Bio10cofiringCCS;2020-2025;0.000166247;;;;
Portugal;Bio10cofiringCCS;2025-2030;0.000257298;;;;
Portugal;Bio10cofiringCCS;2030-2035;0.000307071;;;;
Portugal;Bio10cofiringCCS;2035-2040;0.001015449;;;;
Portugal;Bio10cofiringCCS;2040-2045;0.011119685;;;;
Portugal;Bio10cofiringCCS;2045-2050;27.46554825;;;;
Portugal;Bio10cofiringCCS;2050-2055;870.3515591;;;;
Portugal;Bio10cofiringCCS;2055-2060;870.3515613;;;;
Romania;Bio10cofiringCCS;2020-2025;0.000154015;;;;
Romania;Bio10cofiringCCS;2025-2030;0.000256379;;;;
Romania;Bio10cofiringCCS;2030-2035;0.000323649;;;;
Romania;Bio10cofiringCCS;2035-2040;0.000929047;;;;
Romania;Bio10cofiringCCS;2040-2045;0.002176688;;;;
Romania;Bio10cofiringCCS;2045-2050;1560.484082;;;;
Romania;Bio10cofiringCCS;2050-2055;4704.130738;;;;
Romania;Bio10cofiringCCS;2055-2060;4704.13074;;;;
Serbia;Bio10cofiringCCS;2020-2025;0;;;;
Serbia;Bio10cofiringCCS;2025-2030;0;;;;
Serbia;Bio10cofiringCCS;2030-2035;0;;;;
Serbia;Bio10cofiringCCS;2035-2040;0;;;;
Serbia;Bio10cofiringCCS;2040-2045;0;;;;
Serbia;Bio10cofiringCCS;2045-2050;0;;;;
Serbia;Bio10cofiringCCS;2050-2055;0;;;;
Serbia;Bio10cofiringCCS;2055-2060;0;;;;
Sweden;Bio10cofiringCCS;2020-2025;0.000106103;;;;
Sweden;Bio10cofiringCCS;2025-2030;0.000200973;;;;
Sweden;Bio10cofiringCCS;2030-2035;0.000283007;;;;
Sweden;Bio10cofiringCCS;2035-2040;0.000587719;;;;
Sweden;Bio10cofiringCCS;2040-2045;0.002345543;;;;
Sweden;Bio10cofiringCCS;2045-2050;0.002348535;;;;
Sweden;Bio10cofiringCCS;2050-2055;0.012599398;;;;
Sweden;Bio10cofiringCCS;2055-2060;0.012599603;;;;
Slovenia;Bio10cofiringCCS;2020-2025;0.000131295;;;;
Slovenia;Bio10cofiringCCS;2025-2030;0.000233476;;;;
Slovenia;Bio10cofiringCCS;2030-2035;0.000305586;;;;
Slovenia;Bio10cofiringCCS;2035-2040;0.001353435;;;;
Slovenia;Bio10cofiringCCS;2040-2045;0.002308683;;;;
Slovenia;Bio10cofiringCCS;2045-2050;0.002337062;;;;
Slovenia;Bio10cofiringCCS;2050-2055;0.00341331;;;;
Slovenia;Bio10cofiringCCS;2055-2060;0.003414491;;;;
Slovakia;Bio10cofiringCCS;2020-2025;0.000129201;;;;
Slovakia;Bio10cofiringCCS;2025-2030;0.000251627;;;;
Slovakia;Bio10cofiringCCS;2030-2035;0.000309153;;;;
Slovakia;Bio10cofiringCCS;2035-2040;0.001251774;;;;
Slovakia;Bio10cofiringCCS;2040-2045;0.005217372;;;;
Slovakia;Bio10cofiringCCS;2045-2050;0.117215143;;;;
Slovakia;Bio10cofiringCCS;2050-2055;4081.785333;;;;
Slovakia;Bio10cofiringCCS;2055-2060;4081.785333;;;;
Germany;CoalCCS;2020-2025;0.000106195;;;;
Germany;CoalCCS;2025-2030;0.000173496;;;;
Germany;CoalCCS;2030-2035;0.000267266;;;;
Germany;CoalCCS;2035-2040;0.000511061;;;;
Germany;CoalCCS;2040-2045;0.000511382;;;;
Germany;CoalCCS;2045-2050;0.000512147;;;;
Germany;CoalCCS;2050-2055;0.000515764;;;;
Germany;CoalCCS;2055-2060;0.000518947;;;;
Spain;CoalCCS;2020-2025;0.000104818;;;;
Spain;CoalCCS;2025-2030;0.000164588;;;;
Spain;CoalCCS;2030-2035;0.00024241;;;;
Spain;CoalCCS;2035-2040;0.000561281;;;;
Spain;CoalCCS;2040-2045;0.00056213;;;;
Spain;CoalCCS;2045-2050;0.000642942;;;;
Spain;CoalCCS;2050-2055;0.000649634;;;;
Spain;CoalCCS;2055-2060;0.000650516;;;;
France;CoalCCS;2020-2025;0.000100063;;;;
France;CoalCCS;2025-2030;0.000171491;;;;
France;CoalCCS;2030-2035;0.000230585;;;;
France;CoalCCS;2035-2040;0.000529691;;;;
France;CoalCCS;2040-2045;0.000565828;;;;
France;CoalCCS;2045-2050;0.000663592;;;;
France;CoalCCS;2050-2055;0.00067301;;;;
France;CoalCCS;2055-2060;0.000673616;;;;
GreatBrit.;CoalCCS;2020-2025;9.67E-05;;;;
GreatBrit.;CoalCCS;2025-2030;0.000156423;;;;
GreatBrit.;CoalCCS;2030-2035;0.000262247;;;;
GreatBrit.;CoalCCS;2035-2040;0.000612975;;;;
GreatBrit.;CoalCCS;2040-2045;0.000619613;;;;
GreatBrit.;CoalCCS;2045-2050;0.00066829;;;;
GreatBrit.;CoalCCS;2050-2055;0.000691692;;;;
GreatBrit.;CoalCCS;2055-2060;0.000707106;;;;
Italy;CoalCCS;2020-2025;0.000128322;;;;
Italy;CoalCCS;2025-2030;0.00018147;;;;
Italy;CoalCCS;2030-2035;0.000270082;;;;
Italy;CoalCCS;2035-2040;0.000667225;;;;
Italy;CoalCCS;2040-2045;0.000676864;;;;
Italy;CoalCCS;2045-2050;0.000701568;;;;
Italy;CoalCCS;2050-2055;0.000713798;;;;
Italy;CoalCCS;2055-2060;0.000715728;;;;
Netherlands;CoalCCS;2020-2025;0.000111912;;;;
Netherlands;CoalCCS;2025-2030;0.000196196;;;;
Netherlands;CoalCCS;2030-2035;0.000318245;;;;
Netherlands;CoalCCS;2035-2040;0.000629521;;;;
Netherlands;CoalCCS;2040-2045;0.000637746;;;;
Netherlands;CoalCCS;2045-2050;0.000658823;;;;
Netherlands;CoalCCS;2050-2055;0.000674739;;;;
Netherlands;CoalCCS;2055-2060;0.000676197;;;;
Poland;CoalCCS;2020-2025;9.93E-05;;;;
Poland;CoalCCS;2025-2030;0.000166817;;;;
Poland;CoalCCS;2030-2035;0.000239189;;;;
Poland;CoalCCS;2035-2040;0.000533557;;;;
Poland;CoalCCS;2040-2045;0.000533877;;;;
Poland;CoalCCS;2045-2050;0.000577383;;;;
Poland;CoalCCS;2050-2055;0.000578142;;;;
Poland;CoalCCS;2055-2060;0.000579477;;;;
Romania;CoalCCS;2020-2025;0.00011051;;;;
Romania;CoalCCS;2025-2030;0.000164397;;;;
Romania;CoalCCS;2030-2035;0.000238397;;;;
Romania;CoalCCS;2035-2040;0.000452246;;;;
Romania;CoalCCS;2040-2045;0.000457031;;;;
Romania;CoalCCS;2045-2050;0.000633768;;;;
Romania;CoalCCS;2050-2055;0.000634847;;;;
Romania;CoalCCS;2055-2060;0.000636234;;;;
Germany;GasCCS;2020-2025;0.000127531;;;;
Germany;GasCCS;2025-2030;0.000242467;;;;
Germany;GasCCS;2030-2035;0.000324057;;;;
Germany;GasCCS;2035-2040;0.002203474;;;;
Germany;GasCCS;2040-2045;0.003381238;;;;
Germany;GasCCS;2045-2050;0.003807372;;;;
Germany;GasCCS;2050-2055;0.003682569;;;;
Germany;GasCCS;2055-2060;0.003568015;;;;
Spain;GasCCS;2020-2025;0.000133877;;;;
Spain;GasCCS;2025-2030;0.000217511;;;;
Spain;GasCCS;2030-2035;0.000282342;;;;
Spain;GasCCS;2035-2040;0.000966207;;;;
Spain;GasCCS;2040-2045;0.008435397;;;;
Spain;GasCCS;2045-2050;0.008438351;;;;
Spain;GasCCS;2050-2055;0.008313925;;;;
Spain;GasCCS;2055-2060;0.008231276;;;;
France;GasCCS;2020-2025;0.000129208;;;;
France;GasCCS;2025-2030;0.000244223;;;;
France;GasCCS;2030-2035;0.000313131;;;;
France;GasCCS;2035-2040;0.001370181;;;;
France;GasCCS;2040-2045;0.004975749;;;;
France;GasCCS;2045-2050;0.010875946;;;;
France;GasCCS;2050-2055;0.0107537;;;;
France;GasCCS;2055-2060;0.010639219;;;;
GreatBrit.;GasCCS;2020-2025;0.000134615;;;;
GreatBrit.;GasCCS;2025-2030;0.000234606;;;;
GreatBrit.;GasCCS;2030-2035;0.00032004;;;;
GreatBrit.;GasCCS;2035-2040;0.002564527;;;;
GreatBrit.;GasCCS;2040-2045;0.009101769;;;;
GreatBrit.;GasCCS;2045-2050;0.009104769;;;;
GreatBrit.;GasCCS;2050-2055;0.008973402;;;;
GreatBrit.;GasCCS;2055-2060;0.008880943;;;;
Italy;GasCCS;2020-2025;0.000135692;;;;
Italy;GasCCS;2025-2030;0.000236999;;;;
Italy;GasCCS;2030-2035;0.000320716;;;;
Italy;GasCCS;2035-2040;0.001876323;;;;
Italy;GasCCS;2040-2045;0.006878054;;;;
Italy;GasCCS;2045-2050;0.010716505;;;;
Italy;GasCCS;2050-2055;0.010583151;;;;
Italy;GasCCS;2055-2060;0.01048254;;;;
Netherlands;GasCCS;2020-2025;0.000130566;;;;
Netherlands;GasCCS;2025-2030;0.000247074;;;;
Netherlands;GasCCS;2030-2035;0.00033437;;;;
Netherlands;GasCCS;2035-2040;0.002624661;;;;
Netherlands;GasCCS;2040-2045;0.005734848;;;;
Netherlands;GasCCS;2045-2050;0.005860225;;;;
Netherlands;GasCCS;2050-2055;0.005731788;;;;
Netherlands;GasCCS;2055-2060;0.005615972;;;;
Poland;GasCCS;2020-2025;0.000125624;;;;
Poland;GasCCS;2025-2030;0.000240581;;;;
Poland;GasCCS;2030-2035;0.000303973;;;;
Poland;GasCCS;2035-2040;0.002999512;;;;
Poland;GasCCS;2040-2045;0.003010677;;;;
Poland;GasCCS;2045-2050;0.004839445;;;;
Poland;GasCCS;2050-2055;0.004714709;;;;
Poland;GasCCS;2055-2060;0.004604821;;;;
Romania;GasCCS;2020-2025;0.000130361;;;;
Romania;GasCCS;2025-2030;0.000246141;;;;
Romania;GasCCS;2030-2035;0.000316894;;;;
Romania;GasCCS;2035-2040;0.000795007;;;;
Romania;GasCCS;2040-2045;0.0018421;;;;
Romania;GasCCS;2045-2050;0.005626531;;;;
Romania;GasCCS;2050-2055;0.005497832;;;;
Romania;GasCCS;2055-2060;0.005382805;;;;
NO1;Gasexisting;2020-2025;70.46;;;;
NO1;Gasexisting;2025-2030;48.1025;;;;
NO1;Gasexisting;2030-2035;29.81;;;;
NO1;Gasexisting;2035-2040;6.775;;;;
NO1;Gasexisting;2040-2045;5.6368;;;;
NO1;Gasexisting;2045-2050;0;;;;
NO1;Gasexisting;2050-2055;0;;;;
NO1;Gasexisting;2055-2060;0;;;;
NO2;Gasexisting;2020-2025;178.86;;;;
NO2;Gasexisting;2025-2030;122.1063462;;;;
NO2;Gasexisting;2030-2035;75.67153846;;;;
NO2;Gasexisting;2035-2040;17.19807692;;;;
NO2;Gasexisting;2040-2045;14.3088;;;;
NO2;Gasexisting;2045-2050;0;;;;
NO2;Gasexisting;2050-2055;0;;;;
NO2;Gasexisting;2055-2060;0;;;;
NO3;Gasexisting;2020-2025;81.3;;;;
NO3;Gasexisting;2025-2030;55.50288462;;;;
NO3;Gasexisting;2030-2035;34.39615385;;;;
NO3;Gasexisting;2035-2040;7.817307692;;;;
NO3;Gasexisting;2040-2045;6.504;;;;
NO3;Gasexisting;2045-2050;0;;;;
NO3;Gasexisting;2050-2055;0;;;;
NO3;Gasexisting;2055-2060;0;;;;
NO4;Gasexisting;2020-2025;97.56;;;;
NO4;Gasexisting;2025-2030;66.60346154;;;;
NO4;Gasexisting;2030-2035;41.27538462;;;;
NO4;Gasexisting;2035-2040;9.380769231;;;;
NO4;Gasexisting;2040-2045;7.8048;;;;
NO4;Gasexisting;2045-2050;0;;;;
NO4;Gasexisting;2050-2055;0;;;;
NO4;Gasexisting;2055-2060;0;;;;
NO5;Gasexisting;2020-2025;113.82;;;;
NO5;Gasexisting;2025-2030;77.70403846;;;;
NO5;Gasexisting;2030-2035;48.15461538;;;;
NO5;Gasexisting;2035-2040;10.94423077;;;;
NO5;Gasexisting;2040-2045;9.1056;;;;
NO5;Gasexisting;2045-2050;0;;;;
NO5;Gasexisting;2050-2055;0;;;;
NO5;Gasexisting;2055-2060;0;;;;
NO1;GasOCGT;2020-2025;0.000532775;;;;
NO1;GasOCGT;2025-2030;0.016584568;;;;
NO1;GasOCGT;2030-2035;226.3144465;;;;
NO1;GasOCGT;2035-2040;226.3157983;;;;
NO1;GasOCGT;2040-2045;226.3158066;;;;
NO1;GasOCGT;2045-2050;226.3158211;;;;
NO1;GasOCGT;2050-2055;226.3152888;;;;
NO1;GasOCGT;2055-2060;226.2992428;;;;
NO2;GasOCGT;2020-2025;0.000503881;;;;
NO2;GasOCGT;2025-2030;0.002606676;;;;
NO2;GasOCGT;2030-2035;0.009397285;;;;
NO2;GasOCGT;2035-2040;0.009593562;;;;
NO2;GasOCGT;2040-2045;0.00960173;;;;
NO2;GasOCGT;2045-2050;0.00962339;;;;
NO2;GasOCGT;2050-2055;0.009119701;;;;
NO2;GasOCGT;2055-2060;0.007024195;;;;
NO3;GasOCGT;2020-2025;0.000507382;;;;
NO3;GasOCGT;2025-2030;0.004202636;;;;
NO3;GasOCGT;2030-2035;0.010236931;;;;
NO3;GasOCGT;2035-2040;0.01049216;;;;
NO3;GasOCGT;2040-2045;0.010500963;;;;
NO3;GasOCGT;2045-2050;0.010521717;;;;
NO3;GasOCGT;2050-2055;0.010014517;;;;
NO3;GasOCGT;2055-2060;0.006324385;;;;
NO4;GasOCGT;2020-2025;0.000506435;;;;
NO4;GasOCGT;2025-2030;0.003672861;;;;
NO4;GasOCGT;2030-2035;0.010171582;;;;
NO4;GasOCGT;2035-2040;0.0103854;;;;
NO4;GasOCGT;2040-2045;0.010393936;;;;
NO4;GasOCGT;2045-2050;0.010415682;;;;
NO4;GasOCGT;2050-2055;0.009909426;;;;
NO4;GasOCGT;2055-2060;0.006748014;;;;
NO5;GasOCGT;2020-2025;0.000520013;;;;
NO5;GasOCGT;2025-2030;0.005972381;;;;
NO5;GasOCGT;2030-2035;0.019042222;;;;
NO5;GasOCGT;2035-2040;0.021779082;;;;
NO5;GasOCGT;2040-2045;0.021787629;;;;
NO5;GasOCGT;2045-2050;0.021804498;;;;
NO5;GasOCGT;2050-2055;0.021284638;;;;
NO5;GasOCGT;2055-2060;0.015836953;;;;
NO1;GasCCGT;2020-2025;0.000460566;;;;
NO1;GasCCGT;2025-2030;0.00284637;;;;
NO1;GasCCGT;2030-2035;0.0326601;;;;
NO1;GasCCGT;2035-2040;0.033005263;;;;
NO1;GasCCGT;2040-2045;0.033010948;;;;
NO1;GasCCGT;2045-2050;0.033020333;;;;
